name,timestamp,tau
wisard_3,1429088582000,15943.603150573717
wisard_3,1429088642000,26043.858713817688
wisard_3,1429088822000,26115.45352708949
wisard_3,1429088882000,40846.072089870366
wisard_3,1429089002000,26106.898716314015
wisard_3,1429089242000,3262.016530785473
wisard_3,1429089422000,26106.898716314015
wisard_3,1429089542000,26251.068917826942
wisard_3,1429089662000,26106.898716314015
wisard_3,1429090022000,16012.19339120515
wisard_3,1429090322000,26012.07531927819
wisard_3,1429090442000,15949.114185223372
wisard_3,1429090562000,13045.103620796177
wisard_3,1429090982000,26088.72196695921
wisard_3,1429091042000,25999.453804651108
wisard_3,1429091522000,15896.751262730497
wisard_3,1429091762000,26057.733440550557
wisard_3,1429091822000,15864.67100795103
wisard_3,1429092122000,26014.447443380286
wisard_3,1429092362000,25829.5153452368
wisard_3,1429092482000,25901.02418942756
wisard_3,1429092602000,25789.633186760686
wisard_3,1429093022000,25612.97447902534
wisard_3,1429093142000,9779.350600678947
wisard_3,1429093442000,9764.097794327561
wisard_3,1429093502000,25573.623221441354
wisard_3,1429093982000,12925.297321804568
wisard_3,1429094402000,25836.39197215273
wisard_3,1429094702000,12948.957975944913
wisard_3,1429094822000,13076.651398014099
wisard_3,1429094882000,40696.9245350867
wisard_3,1429094942000,12981.361872312216
wisard_3,1429095182000,25988.420637517684
wisard_3,1429095362000,15837.111762013916
wisard_3,1429095722000,25964.94315797655
wisard_3,1429095902000,26004.867920070214
wisard_3,1429095962000,25941.79626903073
wisard_3,1429096202000,25868.33005628965
wisard_3,1429096322000,25821.029891922102
wisard_3,1429096502000,25701.269901289383
wisard_3,1429096682000,25710.6842396492
wisard_3,1429096802000,25782.129216621564
wisard_3,1429096982000,15697.087657721893
wisard_3,1429097222000,25543.36914895812
wisard_3,1429097342000,15675.799618459778
wisard_3,1429097642000,25803.57465464944
wisard_3,1429098842000,13672.12487987558
wisard_3,1429099082000,26192.615178031247
wisard_3,1429156802000,26712.055395845895
wisard_3,1429156922000,26639.456209751577
wisard_3,1429157222000,26995.393886019552
wisard_3,1429157282000,26956.42067454163
wisard_3,1429157402000,27042.785021386677
wisard_3,1429157762000,27080.75589919063
wisard_3,1429157822000,26993.377241961374
wisard_3,1429157942000,10175.332866071536
wisard_3,1429158122000,26649.948644861972
wisard_3,1429158242000,26649.948644861972
wisard_3,1429158362000,10030.438723978124
wisard_3,1429158782000,26282.438973569853
wisard_3,1429158842000,13192.545349905231
wisard_3,1429159442000,13576.499954067302
wisard_3,1429159562000,27801.61733016018
wisard_3,1429159682000,14279.34239311128
wisard_3,1429159742000,28840.76584179228
wisard_3,1429159922000,14450.727300814275
wisard_3,1429160102000,28814.565759654928
wisard_3,1429160222000,17444.351489565346
wisard_3,1429160582000,28609.95902047953
wisard_3,1429160702000,9577.439659864787
wisard_3,1429160822000,14546.831023355258
wisard_3,1429160942000,14762.407216935952
wisard_3,1429161362000,29551.721964131062
wisard_3,1429161482000,29390.542431823484
wisard_3,1429161602000,29947.660701093013
wisard_3,1429161722000,14920.083325499261
wisard_3,1429161962000,14947.258766104445
wisard_3,1429162202000,29639.357580788637
wisard_3,1429162382000,14826.374919236767
wisard_3,1429162442000,29479.174887429646
wisard_3,1429162622000,17796.492671071974
wisard_3,1429162742000,28623.898788357325
wisard_3,1429162802000,28488.020373554125
wisard_3,1429162922000,29326.844750809763
wisard_3,1429163102000,18074.78459896655
wisard_3,1429163282000,14398.621543795865
wisard_3,1429163462000,27033.860324933208
wisard_3,1429163882000,26650.22530393544
wisard_3,1429164302000,26418.9464045747
wisard_3,1429164662000,27058.026310507874
wisard_3,1429164962000,27058.026310507874
wisard_3,1429165082000,27081.185380016923
wisard_3,1429165262000,27608.809398397054
wisard_3,1429165382000,10571.967206436246
wisard_3,1429165682000,28463.570549026663
wisard_3,1429166102000,29023.296773618975
wisard_3,1429166162000,17791.747339882368
wisard_3,1429166342000,29876.472457130156
wisard_3,1429166642000,29317.976787235883
wisard_3,1429166762000,10080.579279195834
wisard_3,1429166882000,29709.408946915202
wisard_3,1429167002000,29868.546423985896
wisard_3,1429167062000,15033.457753621302
wisard_3,1429167182000,30308.220926300142
wisard_3,1429167482000,29947.927331981136
wisard_3,1429167662000,14846.83307490418
wisard_3,1429167782000,18152.836153018678
wisard_3,1429167842000,82163.27165029131
wisard_3,1429168142000,31113.34627673367
wisard_3,1429168262000,86393.58234174935
wisard_3,1429168442000,32328.90370728366
wisard_3,1429168504000,30180.619573673335
wisard_3,1429168742000,10482.113838378951
wisard_3,1429168922000,31813.989103052067
wisard_3,1429168982000,19347.978425613128
wisard_3,1429169102000,8748.38978712119
wisard_3,1429169522000,32327.2166862973
wisard_3,1429169582000,32215.10726324369
wisard_3,1429169762000,32398.64382273602
wisard_3,1429170062000,32918.26399573783
wisard_3,1429170122000,32824.188593349834
wisard_3,1429170182000,32720.067410965043
wisard_3,1429170302000,10760.563098591563
wisard_3,1429170482000,31774.913898904902
wisard_3,1429170602000,31797.046251040843
wisard_3,1429170782000,15870.105222897713
wisard_3,1429170902000,31825.825237012297
wisard_3,1429170962000,32072.84202273916
wisard_3,1429171082000,10891.984673251414
wisard_3,1429171502000,12626.553762190175
wisard_3,1429171682000,32970.97718204317
wisard_3,1429171802000,51531.5176833335
wisard_3,1429171862000,33007.06543572195
wisard_3,1429171922000,33204.58476837475
wisard_3,1429172042000,33325.24543558278
wisard_3,1429172222000,33238.35917820478
wisard_3,1429172642000,32067.811716248154
wisard_3,1429172822000,31996.412343568667
wisard_3,1429172942000,32067.811716248154
wisard_3,1429173062000,16391.94067173907
wisard_3,1429173182000,33231.902665112
wisard_3,1429173362000,33218.24667885845
wisard_3,1429173542000,33198.13417951211
wisard_3,1429173782000,33097.57168278044
wisard_3,1429174022000,32926.61543833661
wisard_3,1429174082000,33013.538711962035
wisard_3,1429174202000,16643.331986775822
wisard_3,1429174382000,33644.257844912536
wisard_3,1429174442000,33570.2154174193
wisard_3,1429175102000,9520.889890725679
wisard_3,1429175222000,54202.66379531376
wisard_3,1429175342000,17209.25412011019
wisard_3,1429175462000,20852.151743755192
wisard_3,1429175582000,33578.06412670965
wisard_3,1429175762000,33451.06251418991
wisard_3,1429175822000,16642.30065922103
wisard_3,1429176004000,16546.820503556886
wisard_3,1429176122000,12596.159005285428
wisard_3,1429176482000,33527.808424222516
wisard_3,1429176902000,34406.034403587786
wisard_3,1429177142000,34241.4393995399
wisard_3,1429177322000,34076.874279719996
wisard_3,1429177562000,33923.52229104991
wisard_3,1429177682000,33758.984655663364
wisard_3,1429177922000,33809.2403581505
wisard_3,1429178102000,33843.10360562693
wisard_3,1429178162000,33879.598341632496
wisard_3,1429178222000,20681.54189429365
wisard_3,1429178462000,6757.351438442318
wisard_3,1429178582000,52947.76543022091
wisard_3,1429178762000,20734.03954664173
wisard_3,1429178882000,34108.129593696576
wisard_3,1429178942000,34094.29688588955
wisard_3,1429179242000,34292.75908151467
wisard_3,1429179362000,34292.75908151467
wisard_3,1429179482000,17190.56820197645
wisard_3,1429179842000,34413.3257423937
wisard_3,1429180322000,17133.412149509288
wisard_3,1429180562000,34242.522972815066
wisard_3,1429180742000,34312.853524994505
wisard_3,1429180862000,34299.00407053422
wisard_3,1429181102000,34369.32624621124
wisard_3,1429181282000,21041.680039576324
wisard_3,1429181462000,17201.446678176384
wisard_3,1429181582000,13025.932089697388
wisard_3,1429181702000,21041.22368590936
wisard_3,1429181762000,34330.060788119714
wisard_3,1429182122000,34591.155427515405
wisard_3,1429182182000,34697.730867431215
wisard_3,1429182362000,34737.89448099308
wisard_3,1429182602000,34802.039559335004
wisard_3,1429182902000,34420.43970175669
wisard_3,1429183142000,35006.79678001844
wisard_3,1429183502000,17565.66644838262
wisard_3,1429183742000,35012.92369115461
wisard_3,1429183802000,36186.34110179039
wisard_3,1429183982000,34924.74797931041
wisard_3,1429184282000,35165.70089730889
wisard_3,1429184402000,21462.622393237638
wisard_3,1429184462000,35060.53197532449
wisard_3,1429184582000,54930.080492498586
wisard_3,1429184822000,35180.14898492962
wisard_3,1429185002000,34895.16434809661
wisard_3,1429185182000,34989.446461381456
wisard_3,1429185482000,35180.14898492962
wisard_3,1429243262000,27161.545448577755
wisard_3,1429243622000,27302.146997526892
wisard_3,1429243862000,27771.186789603376
wisard_3,1429243982000,27953.032156624453
wisard_3,1429244102000,14047.503248534296
wisard_3,1429244342000,27955.999431263845
wisard_3,1429244642000,27498.989909766497
wisard_3,1429244702000,27388.516520452784
wisard_3,1429244822000,13732.09766328083
wisard_3,1429245062000,27804.332535118574
wisard_3,1429245182000,7038.714606121588
wisard_3,1429245362000,27966.04359657148
wisard_3,1429245542000,27819.19049860458
wisard_3,1429245602000,13852.508249549574
wisard_3,1429246082000,9316.231929018488
wisard_3,1429246262000,7628.571814039233
wisard_3,1429246382000,10484.292036068873
wisard_3,1429246562000,10571.46557504603
wisard_3,1429246622000,9249.404820686574
wisard_3,1429246922000,27895.103633960443
wisard_3,1429246982000,27927.15139488486
wisard_3,1429247402000,28444.304759692484
wisard_3,1429247462000,4049.522188958234
wisard_3,1429247642000,28563.783615199085
wisard_3,1429247884000,14603.31168816707
wisard_3,1429248122000,45432.11515467865
wisard_3,1429248182000,28867.33762370707
wisard_3,1429248242000,17579.83488702012
wisard_3,1429248302000,28699.975328058776
wisard_3,1429248422000,28468.94134870374
wisard_3,1429248782000,28476.28695350076
wisard_3,1429248902000,28452.193254402435
wisard_3,1429249082000,4806.885861180179
wisard_3,1429249202000,29144.887103479166
wisard_3,1429249382000,29193.07450167581
wisard_3,1429249742000,45545.1420385516
wisard_3,1429249922000,29097.33794644212
wisard_3,1429250042000,10894.09870527162
wisard_3,1429250222000,28584.875696231462
wisard_3,1429250522000,28414.258411699593
wisard_3,1429250582000,28374.95298432525
wisard_3,1429250762000,28423.12151728984
wisard_3,1429251182000,27721.752962717284
wisard_3,1429251362000,27650.495155648092
wisard_3,1429251482000,13800.335432145503
wisard_3,1429251602000,13856.071882833563
wisard_3,1429251662000,27563.112501651205
wisard_3,1429251782000,26536.52064284335
wisard_3,1429251902000,6340.217842514289
wisard_3,1429252262000,25141.41744194408
wisard_3,1429252322000,12538.459630659698
wisard_3,1429252502000,25041.515036531415
wisard_3,1429252682000,12620.637614828784
wisard_3,1429252862000,25181.780653214224
wisard_3,1429253162000,25184.791186524515
wisard_3,1429253582000,25067.38038742332
wisard_3,1429253702000,15255.845240632358
wisard_3,1429253762000,12421.64915488024
wisard_3,1429254062000,24717.10506399637
wisard_3,1429254122000,12290.724454787896
wisard_3,1429254362000,5307.092609679817
wisard_3,1429254542000,12203.563891398266
wisard_3,1429254782000,24408.589466328027
wisard_3,1429254842000,8082.494236549389
wisard_3,1429254962000,24408.589466328027
wisard_3,1429255262000,4888.315678127852
wisard_3,1429255562000,24582.601602065024
wisard_3,1429255622000,24542.741672361662
wisard_3,1429256462000,24730.095207319315
wisard_3,1429256762000,24915.477861573494
wisard_3,1429256822000,24853.508223960664
wisard_3,1429256942000,24988.731747262085
wisard_3,1429257062000,12450.591365271292
wisard_3,1429257362000,8329.249665140182
wisard_3,1429257482000,24999.99847135608
wisard_3,1429257662000,24841.70653559013
wisard_3,1429257902000,25049.163006440845
wisard_3,1429258022000,12559.449179162137
wisard_3,1429258142000,24962.095071118372
wisard_3,1429258262000,12497.459776094654
wisard_3,1429258382000,24995.41331944289
wisard_3,1429258562000,12576.103906997365
wisard_3,1429258682000,12565.06895182155
wisard_3,1429258862000,25091.712618415586
wisard_3,1429259102000,25121.404772279682
wisard_3,1429259162000,8352.136239151027
wisard_3,1429259402000,12497.459776094654
wisard_3,1429259522000,25067.63779367241
wisard_3,1429259642000,24971.338494699714
wisard_3,1429259762000,25129.635783061844
wisard_3,1429259882000,12592.24872184144
wisard_3,1429260002000,25162.933974947475
wisard_3,1429260062000,25052.786742205742
wisard_3,1429260242000,12660.370837430868
wisard_3,1429260542000,25393.48732342791
wisard_3,1429260602000,12688.040725215178
wisard_3,1429260782000,12704.165797668766
wisard_3,1429261022000,25639.41488132279
wisard_3,1429261382000,26013.488281398364
wisard_3,1429261442000,25926.306542845614
wisard_3,1429261502000,40700.388870486015
wisard_3,1429261622000,26037.555495754674
wisard_3,1429261802000,25925.305038175604
wisard_3,1429261862000,40436.45840416834
wisard_3,1429262102000,25858.949768540206
wisard_3,1429262222000,25770.79073032071
wisard_3,1429262402000,12784.817299972143
wisard_3,1429262522000,25641.35868047132
wisard_3,1429262582000,25602.353316081608
wisard_3,1429262822000,25796.694465346663
wisard_3,1429263362000,12832.991360589258
wisard_3,1429263542000,13007.909990702372
wisard_3,1429263662000,26008.294575522257
wisard_3,1429263782000,8668.392090373205
wisard_3,1429263902000,26016.377422120004
wisard_3,1429263962000,25905.13962024952
wisard_3,1429264082000,12928.232993897926
wisard_3,1429264502000,13095.156488065219
wisard_3,1429264682000,26477.626307931234
wisard_3,1429264922000,26295.161312501554
wisard_3,1429265042000,5303.876740688169
wisard_3,1429265282000,26295.161312501554
wisard_3,1429265342000,26207.95568950021
wisard_3,1429265462000,26304.182541691844
wisard_3,1429266002000,13416.37091926364
wisard_3,1429266062000,26804.165120110643
wisard_3,1429266182000,26962.622273576904
wisard_3,1429266482000,27057.86232607715
wisard_3,1429266722000,27320.524365604153
wisard_3,1429266842000,13814.323569648683
wisard_3,1429267022000,43070.837129266845
wisard_3,1429267142000,27359.194442440497
wisard_3,1429267382000,27383.25035599529
wisard_3,1429267502000,27487.338041155803
wisard_3,1429267802000,28393.335303148135
wisard_3,1429268102000,9446.272306575482
wisard_3,1429268462000,28769.163813377254
wisard_3,1429268642000,28782.502661098883
wisard_3,1429268942000,29503.7832747051
wisard_3,1429269182000,29772.939375344704
wisard_3,1429269422000,29832.507944985504
wisard_3,1429269482000,29576.529940501525
wisard_3,1429269662000,29216.780006273446
wisard_3,1429270082000,28736.779397651582
wisard_3,1429270262000,28759.827443577058
wisard_3,1429270442000,29585.964442275203
wisard_3,1429270622000,15292.667041400646
wisard_3,1429270862000,31044.59025705899
wisard_3,1429271042000,31003.90807336778
wisard_3,1429271102000,10465.760154909052
wisard_3,1429271342000,15829.822797041405
wisard_3,1429271402000,49317.91450064833
wisard_3,1429271582000,30645.479837952145
wisard_3,1429271702000,30070.507398362635
wisard_3,1429271822000,29876.178734111134
wisard_3,1429271882000,29714.435829855836
wisard_5,1429070582000,5982.083941889629
wisard_5,1429070762000,12074.017618195518
wisard_5,1429071062000,12074.017618195518
wisard_5,1429071482000,12114.14897437129
wisard_5,1429071602000,12234.543042898598
wisard_5,1429071722000,12284.707238118313
wisard_5,1429071962000,12304.772916206197
wisard_5,1429072502000,4697.488230872613
wisard_5,1429072682000,6222.682356805379
wisard_5,1429072802000,7521.166620814295
wisard_5,1429073222000,1734.1619928200294
wisard_5,1429073342000,12082.054962572676
wisard_5,1429073522000,1761.3735059959304
wisard_5,1429073642000,12283.907877733593
wisard_5,1429073762000,12334.0523916036
wisard_5,1429073822000,2061.524554562048
wisard_5,1429074122000,12322.719780649073
wisard_5,1429074484000,12058.641796091637
wisard_5,1429074722000,12624.890572049648
wisard_5,1429075142000,12653.633905504119
wisard_5,1429075382000,12855.555335851683
wisard_5,1429075742000,12895.670946947692
wisard_5,1429076042000,13086.220099653721
wisard_5,1429076162000,13215.185147682378
wisard_5,1429076282000,1871.2509436685893
wisard_5,1429076402000,8004.398298395423
wisard_5,1429076702000,12985.361638511511
wisard_5,1429076762000,1707.0225800936412
wisard_5,1429076882000,4970.061792607619
wisard_5,1429077002000,3262.7941874701996
wisard_5,1429077482000,13095.045455778552
wisard_5,1429077722000,13033.48097793402
wisard_5,1429078022000,13095.045455778552
wisard_5,1429078262000,13023.457218492258
wisard_5,1429078442000,13294.098723419813
wisard_5,1429078502000,1474.024083065977
wisard_5,1429078802000,1923.0167507276647
wisard_5,1429078982000,13314.146242303335
wisard_5,1429079882000,13345.669521947748
wisard_5,1429080002000,13275.494783420372
wisard_5,1429080182000,8095.409587690897
wisard_5,1429080302000,13133.064035302943
wisard_5,1429080662000,13303.434419819607
wisard_5,1429080722000,20774.07975618976
wisard_5,1429080962000,13214.008688107733
wisard_5,1429081322000,13284.155818496482
wisard_5,1429081502000,14095.85832728056
wisard_5,1429081562000,14843.772383863588
wisard_5,1429081682000,15533.13560268426
wisard_5,1429082042000,2837.996483577308
wisard_5,1429082162000,2900.4422330765337
wisard_5,1429082282000,8846.16241215491
wisard_5,1429082402000,17868.651401880772
wisard_5,1429082522000,18130.074191150245
wisard_5,1429082582000,2269.4222894629784
wisard_5,1429082762000,18486.650869234276
wisard_5,1429082822000,1850.9526809882009
wisard_5,1429083182000,11540.066335237307
wisard_5,1429083242000,7144.914853246983
wisard_5,1429083482000,18914.152844248165
wisard_5,1429083722000,3198.4393340450424
wisard_5,1429083842000,1930.40473416215
wisard_5,1429084022000,19431.661131565248
wisard_5,1429084082000,19464.40556648409
wisard_5,1429084262000,7388.64603830033
wisard_5,1429084442000,9771.048369925184
wisard_5,1429084562000,19669.988054230304
wisard_5,1429084622000,2800.070606058856
wisard_5,1429085102000,20050.119294419812
wisard_5,1429085342000,12338.850235874306
wisard_5,1429085462000,12303.270655442471
wisard_5,1429085642000,20147.15435775699
wisard_5,1429085822000,20167.150911337165
wisard_5,1429086124000,20386.63180857431
wisard_5,1429086244000,20551.58338632384
wisard_5,1429086364000,19897.924645405667
wisard_5,1429086842000,12520.61778745126
wisard_5,1429086962000,32195.41915731517
wisard_5,1429087082000,20654.096755248676
wisard_5,1429087142000,20519.66280172883
wisard_5,1429087262000,20652.098379301435
wisard_5,1429087684000,20867.33798620646
wisard_5,1429087864000,20016.68273948621
wisard_5,1429087982000,10375.30218030731
wisard_5,1429088162000,12762.026937164574
wisard_5,1429088222000,20854.59243597409
wisard_5,1429088282000,21508.858945849846
wisard_5,1429088524000,20671.251496229026
wisard_5,1429088644000,20815.376780976927
wisard_5,1429088764000,10469.76491066634
wisard_5,1429088824000,10431.188415429684
wisard_5,1429088884000,12248.967849701385
wisard_5,1429088942000,32323.951706229727
wisard_5,1429089002000,20690.04057443208
wisard_5,1429089302000,32582.9027354806
wisard_5,1429089362000,12641.505032763986
wisard_5,1429089482000,20767.524327771192
wisard_5,1429089662000,20672.73489258919
wisard_5,1429089782000,20767.524327771192
wisard_5,1429089842000,13058.062021699687
wisard_5,1429089904000,12183.420344940228
wisard_5,1429090084000,20610.53141517352
wisard_5,1429090562000,32162.95852354971
wisard_5,1429090622000,32100.450943795087
wisard_5,1429090682000,20476.500608388586
wisard_5,1429090862000,20578.48306967829
wisard_5,1429091042000,20361.16705785201
wisard_5,1429091102000,20298.68020426099
wisard_5,1429091222000,7760.28954910529
wisard_5,1429091342000,7675.778653216622
wisard_5,1429091522000,20327.53416380354
wisard_5,1429091582000,20382.63137709227
wisard_5,1429091642000,20341.061296094933
wisard_5,1429091822000,20377.649066367852
wisard_5,1429091882000,12442.076355748857
wisard_5,1429092002000,7677.594873662015
wisard_5,1429092362000,9993.34867938829
wisard_5,1429092542000,31150.339172894735
wisard_5,1429092662000,6603.82693985425
wisard_5,1429092722000,30596.057288640437
wisard_5,1429092842000,2783.435125536652
wisard_5,1429093022000,1955.8421202718139
wisard_5,1429093262000,9823.505968436346
wisard_5,1429093382000,7407.517679007741
wisard_5,1429093562000,19491.493460191785
wisard_5,1429093982000,19742.972848562393
wisard_5,1429094042000,7458.519143362691
wisard_5,1429094102000,11881.932284234716
wisard_5,1429094162000,19342.029764091494
wisard_5,1429094282000,19428.29032930517
wisard_5,1429094402000,19522.778364410915
wisard_5,1429094702000,2454.888987771891
wisard_5,1429094882000,19585.30834999458
wisard_5,1429095002000,3922.500275690043
wisard_5,1429095242000,19742.21343189331
wisard_5,1429095362000,9858.562651537337
wisard_5,1429095482000,11982.585100398652
wisard_5,1429095842000,19412.84675435417
wisard_5,1429095962000,19546.82222787924
wisard_5,1429096262000,11885.67313811275
wisard_5,1429096322000,11794.764714151168
wisard_5,1429096382000,19199.24775976776
wisard_5,1429096562000,19128.69878286648
wisard_5,1429096742000,19223.09530125552
wisard_5,1429096982000,6394.061030220739
wisard_5,1429097102000,29927.3982178757
wisard_5,1429097162000,19041.570029173243
wisard_5,1429097282000,19064.41463316435
wisard_5,1429097342000,19047.73790551194
wisard_5,1429097762000,11807.695840085496
wisard_5,1429097822000,30257.211524337497
wisard_5,1429098242000,19468.27348293338
wisard_5,1429098542000,30577.23398849362
wisard_5,1429098662000,11846.280111500035
wisard_5,1429098842000,9754.828949384566
wisard_5,1429099022000,19391.719604782764
wisard_5,1429156802000,19934.800647881715
wisard_5,1429156982000,12295.541215590023
wisard_5,1429157162000,7604.3499652689425
wisard_5,1429157522000,20032.645694677052
wisard_5,1429157642000,20031.650783348512
wisard_5,1429157822000,20007.772911463468
wisard_5,1429158062000,19833.42298330363
wisard_5,1429158242000,19833.42298330363
wisard_5,1429158422000,19691.133112468604
wisard_5,1429158842000,19737.899713372422
wisard_5,1429159022000,12196.721103873882
wisard_5,1429159142000,20070.561103671356
wisard_5,1429159202000,12226.05583583689
wisard_5,1429159322000,20110.42637924125
wisard_5,1429159682000,21553.458735192075
wisard_5,1429159922000,22016.958259434898
wisard_5,1429160162000,21810.042021088222
wisard_5,1429160282000,21786.173808446718
wisard_5,1429160522000,21830.926707149538
wisard_5,1429160642000,21647.915272863833
wisard_5,1429160762000,21875.679605852354
wisard_5,1429161002000,22853.111039048028
wisard_5,1429161122000,8660.099764200551
wisard_5,1429161362000,13852.301189881335
wisard_5,1429161662000,22920.637062948106
wisard_5,1429161962000,22933.76932205647
wisard_5,1429162382000,22632.38202745855
wisard_5,1429162562000,22371.958512636953
wisard_5,1429162682000,21874.967072137715
wisard_5,1429162802000,3617.0411002727155
wisard_5,1429163042000,13913.868398029654
wisard_5,1429163102000,22718.319818556312
wisard_5,1429163222000,22197.578482239827
wisard_5,1429163282000,34192.17379667543
wisard_5,1429163402000,5120.839559270249
wisard_5,1429163522000,20155.315698325514
wisard_5,1429163762000,20132.46337314101
wisard_5,1429164482000,19659.51959975732
wisard_5,1429164784000,9787.230949702978
wisard_5,1429165022000,12191.046562097941
wisard_5,1429165202000,7683.61785522496
wisard_5,1429166042000,8325.912745902793
wisard_5,1429166102000,13394.156190512287
wisard_5,1429166462000,22912.930122305388
wisard_5,1429167062000,14061.782623879586
wisard_5,1429167122000,14056.488638182836
wisard_5,1429167902000,22503.99994057822
wisard_5,1429168322000,24027.798054277988
wisard_5,1429168502000,24073.454150040503
wisard_5,1429168682000,23976.18681558993
wisard_5,1429168802000,10698.28285864821
wisard_5,1429168862000,24310.54719285343
wisard_5,1429169042000,12200.646069161581
wisard_5,1429169282000,24589.332521521002
wisard_5,1429170182000,25574.19178610082
wisard_5,1429170302000,11015.643829713033
wisard_5,1429170362000,24820.681648978945
wisard_5,1429170542000,24395.183672168263
wisard_5,1429170722000,24395.183672168263
wisard_5,1429171082000,25327.51024140379
wisard_5,1429171382000,26075.124715630853
wisard_5,1429171442000,25962.28577790458
wisard_5,1429171622000,25654.81637741201
wisard_5,1429171742000,12833.409431051794
wisard_5,1429171862000,25793.67352602156
wisard_5,1429171982000,15934.002530911719
wisard_5,1429172042000,15870.752306565415
wisard_5,1429172162000,15913.112488811013
wisard_5,1429172462000,25041.272201312044
wisard_5,1429172522000,24786.825472042092
wisard_5,1429172702000,24495.985285666065
wisard_5,1429172822000,24590.171207459465
wisard_5,1429173062000,25368.444350699632
wisard_5,1429173422000,25814.588190773615
wisard_5,1429173842000,9704.276709221276
wisard_5,1429173962000,15453.932251638118
