arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691380000,1428691380000,4/10/2015,11:43:00:000,Fri Apr 10 11:43:00 MST 2015,12.37,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691440000,1428691440000,4/10/2015,11:44:00:000,Fri Apr 10 11:44:00 MST 2015,12.3,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691500000,1428691500000,4/10/2015,11:45:00:000,Fri Apr 10 11:45:00 MST 2015,12.3,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691560000,1428691560000,4/10/2015,11:46:00:000,Fri Apr 10 11:46:00 MST 2015,12.01,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691620000,1428691620000,4/10/2015,11:47:00:000,Fri Apr 10 11:47:00 MST 2015,12.11,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691680000,1428691680000,4/10/2015,11:48:00:000,Fri Apr 10 11:48:00 MST 2015,12.08,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691740000,1428691740000,4/10/2015,11:49:00:000,Fri Apr 10 11:49:00 MST 2015,12.11,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691800000,1428691800000,4/10/2015,11:50:00:000,Fri Apr 10 11:50:00 MST 2015,12.11,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691860000,1428691860000,4/10/2015,11:51:00:000,Fri Apr 10 11:51:00 MST 2015,12.18,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691920000,1428691920000,4/10/2015,11:52:00:000,Fri Apr 10 11:52:00 MST 2015,11.96,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428691980000,1428691980000,4/10/2015,11:53:00:000,Fri Apr 10 11:53:00 MST 2015,11.87,Float32
arboretum_channelized/cr1000/OneMin/AirTC_Avg,1428692040000,1428692040000,4/10/2015,11:54:00:000,Fri Apr 10 11:54:00 MST 2015,11.99,Float32
