name,timestamp,indoor,outdoor
wisard_3,1429096202000,24.54317098761348,-1.161
wisard_3,1429096322000,24.54317098761348,-1.114
wisard_3,1429096502000,24.54317098761348,-0.995
wisard_3,1429096682000,24.48355174447328,-1.067
wisard_3,1429096802000,24.48355174447328,-1.138
wisard_3,1429096982000,24.42392543930073,-1.138
wisard_3,1429097222000,24.326218427668955,-1.066
wisard_3,1429097342000,24.326218427668955,-1.206
wisard_3,1429097642000,24.347784302362832,-1.302
wisard_3,1429098842000,24.526669087748882,-1.77
wisard_3,1429099082000,24.40741962961672,-1.626
wisard_3,1429156802000,25.512591599970207,-0.979
wisard_3,1429156922000,25.512591599970207,-0.907
wisard_3,1429157222000,25.512591599970207,-1.26
wisard_3,1429157282000,25.453086800641085,-1.284
wisard_3,1429157402000,25.512591599970207,-1.307
wisard_3,1429157762000,25.57208939869931,-1.282
wisard_3,1429157822000,25.512591599970207,-1.258
wisard_3,1429157942000,25.512591599970207,-1.115
wisard_3,1429158122000,25.41509527399024,-1.02
wisard_3,1429158242000,25.41509527399024,-1.02
wisard_3,1429158362000,25.355578997333353,-0.901
wisard_3,1429158782000,25.317580140558565,-0.758
wisard_3,1429158842000,25.258052377172266,-0.924
wisard_3,1429159442000,25.258052377172266,-1.686
wisard_3,1429159562000,25.258052377172266,-2.328
wisard_3,1429159682000,25.317580140558565,-3.018
wisard_3,1429159742000,25.198517598206916,-3.422
wisard_3,1429159922000,25.258052377172266,-3.421
wisard_3,1429160102000,25.198517598206916,-3.396
wisard_3,1429160222000,25.138975800138432,-3.228
wisard_3,1429160582000,25.100960643795744,-3.296
wisard_3,1429160702000,25.22004618425997,-3.295
wisard_3,1429160822000,25.062942624425343,-3.818
wisard_3,1429160942000,25.062942624425343,-4.246
wisard_3,1429161362000,25.003384832073287,-4.334
wisard_3,1429161482000,24.94382000901286,-4.237
wisard_3,1429161602000,25.062942624425343,-4.664
wisard_3,1429161722000,25.122493389620015,-4.496
wisard_3,1429161962000,25.062942624425343,-4.613
wisard_3,1429162202000,25.003384832073287,-4.421
wisard_3,1429162382000,25.062942624425343,-4.373
wisard_3,1429162442000,24.94382000901286,-4.325
wisard_3,1429162622000,25.003384832073287,-3.944
wisard_3,1429162742000,24.905790147433677,-3.516
wisard_3,1429162802000,24.84621379756412,-3.444
wisard_3,1429162922000,24.84621379756412,-4.277
wisard_3,1429163102000,24.84621379756412,-4.563
wisard_3,1429163282000,24.86775741807903,-3.73
wisard_3,1429163462000,24.808176574211856,-2.04
wisard_3,1429163882000,24.808176574211856,-1.659
wisard_3,1429164302000,24.74858868794291,-1.492
wisard_3,1429164662000,24.808176574211856,-2.064
wisard_3,1429164962000,24.808176574211856,-2.064
wisard_3,1429165082000,24.808176574211856,-2.087
wisard_3,1429165262000,24.808176574211856,-2.611
wisard_3,1429165382000,24.808176574211856,-2.896
wisard_3,1429165682000,24.71054409668365,-3.563
wisard_3,1429166102000,24.650944664388987,-4.182
wisard_3,1429166162000,24.591338180213288,-4.372
wisard_3,1429166342000,24.55328171108296,-5.133
wisard_3,1429166642000,24.61289269906576,-4.515
wisard_3,1429166762000,24.61289269906576,-4.467
wisard_3,1429166882000,24.55328171108296,-4.967
wisard_3,1429167002000,24.61289269906576,-5.062
wisard_3,1429167062000,24.55328171108296,-5.324
wisard_3,1429167182000,24.55328171108296,-5.562
wisard_3,1429167482000,24.55328171108296,-5.204
wisard_3,1429167662000,24.61289269906576,-4.89
wisard_3,1429167782000,24.61289269906576,-4.937
wisard_3,1429167842000,24.515222365515754,-5.007
wisard_3,1429168142000,24.55328171108296,-6.362
wisard_3,1429168262000,24.515222365515754,-6.527
wisard_3,1429168442000,24.515222365515754,-6.574
wisard_3,1429168504000,24.455599812146346,-6.573
wisard_3,1429168742000,24.515222365515754,-6.737
wisard_3,1429168922000,24.455599812146346,-7.162
wisard_3,1429168982000,24.39597019504351,-7.113
wisard_3,1429169102000,24.455599812146346,-7.183
wisard_3,1429169522000,24.357898951641598,-7.776
wisard_3,1429169582000,24.298257753458405,-7.728
wisard_3,1429169762000,24.357898951641598,-7.847
wisard_3,1429170062000,24.417533080132156,-8.3
wisard_3,1429170122000,24.357898951641598,-8.27
wisard_3,1429170182000,24.298257753458405,-8.23
wisard_3,1429170302000,24.298257753458405,-7.798
wisard_3,1429170482000,24.357898951641598,-7.227
wisard_3,1429170602000,24.357898951641598,-7.249
wisard_3,1429170782000,24.417533080132156,-7.131
wisard_3,1429170902000,24.298257753458405,-7.341
wisard_3,1429170962000,24.238609481934567,-7.65
wisard_3,1429171082000,24.298257753458405,-8.19
wisard_3,1429171502000,24.357898951641598,-8.76
wisard_3,1429171682000,24.26017911357211,-8.52
wisard_3,1429171802000,24.200526324515998,-8.51
wisard_3,1429171862000,24.162440281882215,-8.66
wisard_3,1429171922000,24.102775892124573,-8.92
wisard_3,1429172042000,24.102775892124573,-9.04
wisard_3,1429172222000,24.162440281882215,-8.89
wisard_3,1429172642000,24.162440281882215,-7.726
wisard_3,1429172822000,24.162440281882215,-7.655
wisard_3,1429172942000,24.162440281882215,-7.726
wisard_3,1429173062000,24.162440281882215,-8.44
wisard_3,1429173182000,24.222097589962836,-8.82
wisard_3,1429173362000,24.162440281882215,-8.87
wisard_3,1429173542000,24.162440281882215,-8.85
wisard_3,1429173782000,24.162440281882215,-8.75
wisard_3,1429174022000,24.162440281882215,-8.58
wisard_3,1429174082000,24.102775892124573,-8.73
wisard_3,1429174202000,24.162440281882215,-8.94
wisard_3,1429174382000,24.222097589962836,-9.23
wisard_3,1429174442000,24.162440281882215,-9.22
wisard_3,1429175102000,24.162440281882215,-10.29
wisard_3,1429175222000,24.102775892124573,-10.31
wisard_3,1429175342000,24.06468244045724,-10.17
wisard_3,1429175462000,24.00500644013347,-9.98
wisard_3,1429175582000,23.90721795233299,-9.5
wisard_3,1429175762000,23.966905573123523,-9.31
wisard_3,1429175822000,23.90721795233299,-9.21
wisard_3,1429176004000,23.90721795233299,-9.02
wisard_3,1429176122000,23.945323348419247,-9.12
wisard_3,1429176482000,23.90721795233299,-9.45
wisard_3,1429176902000,23.966905573123523,-10.26
wisard_3,1429177142000,23.90721795233299,-10.16
wisard_3,1429177322000,23.847523234091458,-10.06
wisard_3,1429177562000,23.966905573123523,-9.78
wisard_3,1429177682000,23.90721795233299,-9.68
wisard_3,1429177922000,23.90721795233299,-9.73
wisard_3,1429178102000,23.966905573123523,-9.7
wisard_3,1429178162000,23.90721795233299,-9.8
wisard_3,1429178222000,23.847523234091458,-9.87
wisard_3,1429178462000,23.809410412454472,-9.82
wisard_3,1429178582000,23.749704057727065,-9.89
wisard_3,1429178762000,23.749704057727065,-10.06
wisard_3,1429178882000,23.651865802962465,-10.3
wisard_3,1429178942000,23.59214068837998,-10.35
wisard_3,1429179242000,23.71158380417031,-10.42
wisard_3,1429179362000,23.71158380417031,-10.42
wisard_3,1429179482000,23.71158380417031,-10.51
wisard_3,1429179842000,23.71158380417031,-10.54
wisard_3,1429180322000,23.651865802962465,-10.46
wisard_3,1429180562000,23.71158380417031,-10.37
wisard_3,1429180742000,23.71158380417031,-10.44
wisard_3,1429180862000,23.651865802962465,-10.49
wisard_3,1429181102000,23.651865802962465,-10.56
wisard_3,1429181282000,23.59214068837998,-10.73
wisard_3,1429181462000,23.55400845337515,-10.7
wisard_3,1429181582000,23.494271676141913,-10.73
wisard_3,1429181702000,23.55400845337515,-10.77
wisard_3,1429181762000,23.456131992483684,-10.73
wisard_3,1429182122000,23.456131992483684,-10.99
wisard_3,1429182182000,23.396383542511266,-11.16
wisard_3,1429182362000,23.396383542511266,-11.2
wisard_3,1429182602000,23.456131992483684,-11.2
wisard_3,1429182902000,23.456131992483684,-10.82
wisard_3,1429183142000,23.5158733167799,-11.34
wisard_3,1429183502000,23.456131992483684,-11.53
wisard_3,1429183742000,23.456131992483684,-11.41
wisard_3,1429183802000,23.396383542511266,-11.48
wisard_3,1429183982000,23.336627963091033,-11.45
wisard_3,1429184282000,23.336627963091033,-11.69
wisard_3,1429184402000,23.336627963091033,-11.69
wisard_3,1429184462000,23.23870900243096,-11.69
wisard_3,1429184582000,23.178934594512082,-11.76
wisard_3,1429184822000,23.200549844708352,-11.85
wisard_3,1429185002000,23.140770876984725,-11.63
wisard_3,1429185182000,23.200549844708352,-11.66
wisard_3,1429185482000,23.200549844708352,-11.85
wisard_3,1429243262000,23.49933763121339,-3.546
wisard_3,1429243622000,23.49933763121339,-3.686
wisard_3,1429243862000,23.55907380456609,-4.09
wisard_3,1429243982000,23.61880285872266,-4.208
wisard_3,1429244102000,23.61880285872266,-4.351
wisard_3,1429244342000,23.55907380456609,-4.274
wisard_3,1429244642000,23.55907380456609,-3.819
wisard_3,1429244702000,23.49933763121339,-3.772
wisard_3,1429244822000,23.61880285872266,-3.723
wisard_3,1429245062000,23.55907380456609,-4.123
wisard_3,1429245182000,23.55907380456609,-4.477
wisard_3,1429245362000,23.55907380456609,-4.284
wisard_3,1429245542000,23.58067265206949,-4.115
wisard_3,1429245602000,23.52093905345139,-4.066
wisard_3,1429246082000,23.61880285872266,-4.207
wisard_3,1429246262000,23.61880285872266,-4.016
wisard_3,1429246382000,23.461198333239302,-4.087
wisard_3,1429246562000,23.52093905345139,-4.253
wisard_3,1429246622000,23.363303734925573,-4.277
wisard_3,1429246922000,23.363303734925573,-4.42
wisard_3,1429246982000,23.3035442070181,-4.515
wisard_3,1429247402000,23.363303734925573,-4.967
wisard_3,1429247462000,23.3035442070181,-4.943
wisard_3,1429247642000,23.363303734925573,-5.086
wisard_3,1429247884000,23.363303734925573,-5.728
wisard_3,1429248122000,23.43959433490704,-5.443
wisard_3,1429248182000,23.401450487670466,-5.348
wisard_3,1429248242000,23.341695512973956,-5.348
wisard_3,1429248302000,23.243777543787033,-5.348
wisard_3,1429248422000,23.18400374143989,-5.181
wisard_3,1429248782000,23.3035442070181,-5.062
wisard_3,1429248902000,23.3035442070181,-5.038
wisard_3,1429249082000,23.363303734925573,-5.371
wisard_3,1429249202000,23.3035442070181,-5.728
wisard_3,1429249382000,23.3035442070181,-5.776
wisard_3,1429249742000,23.243777543787033,-5.722
wisard_3,1429249922000,23.265389993028737,-5.721
wisard_3,1429250042000,23.205618772624213,-5.434
wisard_3,1429250222000,23.16745709089378,-5.314
wisard_3,1429250522000,23.16745709089378,-5.144
wisard_3,1429250582000,23.10767416779788,-5.168
wisard_3,1429250762000,23.10767416779788,-5.216
wisard_3,1429251182000,23.16745709089378,-4.454
wisard_3,1429251362000,23.16745709089378,-4.383
wisard_3,1429251482000,23.16745709089378,-4.335
wisard_3,1429251602000,23.22723287001951,-4.383
wisard_3,1429251662000,23.10767416779788,-4.359
wisard_3,1429251782000,23.10767416779788,-3.336
wisard_3,1429251902000,23.10767416779788,-2.169
wisard_3,1429252262000,23.16745709089378,-1.883
wisard_3,1429252322000,23.10767416779788,-1.883
wisard_3,1429252502000,23.047884096920757,-1.909
wisard_3,1429252682000,23.16745709089378,-1.984
wisard_3,1429252862000,23.10767416779788,-1.986
wisard_3,1429253162000,23.10767416779788,-1.989
wisard_3,1429253582000,23.10767416779788,-1.872
wisard_3,1429253702000,23.10767416779788,-1.801
wisard_3,1429253762000,23.009710375789336,-1.753
wisard_3,1429254062000,23.069505011806854,-1.563
wisard_3,1429254122000,23.009710375789336,-1.492
wisard_3,1429254362000,23.069505011806854,-1.468
wisard_3,1429254542000,22.911727379789976,-1.421
wisard_3,1429254782000,22.911727379789976,-1.421
wisard_3,1429254842000,22.851913860258197,-1.326
wisard_3,1429254962000,22.911727379789976,-1.421
wisard_3,1429255262000,22.97153373899526,-1.397
wisard_3,1429255562000,23.031332941711835,-1.469
wisard_3,1429255622000,22.97153373899526,-1.492
wisard_3,1429256462000,23.031332941711835,-1.616
wisard_3,1429256762000,23.09112499176935,-1.738
wisard_3,1429256822000,23.031332941711835,-1.739
wisard_3,1429256942000,23.09112499176935,-1.811
wisard_3,1429257062000,23.031332941711835,-1.788
wisard_3,1429257362000,23.09112499176935,-1.813
wisard_3,1429257482000,23.031332941711835,-1.885
wisard_3,1429257662000,22.97153373899526,-1.79
wisard_3,1429257902000,23.031332941711835,-1.934
wisard_3,1429258022000,23.031332941711835,-2.005
wisard_3,1429258142000,22.97153373899526,-1.91
wisard_3,1429258262000,22.911727379789976,-2.007
wisard_3,1429258382000,22.911727379789976,-2.006
wisard_3,1429258562000,22.97153373899526,-2.101
wisard_3,1429258682000,22.97153373899526,-2.079
wisard_3,1429258862000,22.911727379789976,-2.102
wisard_3,1429259102000,23.031332941711835,-2.006
wisard_3,1429259162000,22.97153373899526,-2.007
wisard_3,1429259402000,22.911727379789976,-2.007
wisard_3,1429259522000,22.911727379789976,-2.078
wisard_3,1429259642000,22.911727379789976,-1.982
wisard_3,1429259762000,22.97153373899526,-2.077
wisard_3,1429259882000,22.911727379789976,-2.196
wisard_3,1429260002000,22.911727379789976,-2.173
wisard_3,1429260062000,22.851913860258197,-2.126
wisard_3,1429260242000,22.97153373899526,-2.269
wisard_3,1429260542000,22.97153373899526,-2.34
wisard_3,1429260602000,22.911727379789976,-2.387
wisard_3,1429260782000,22.851913860258197,-2.482
wisard_3,1429261022000,22.911727379789976,-2.648
wisard_3,1429261382000,22.97153373899526,-2.958
wisard_3,1429261442000,22.911727379789976,-2.934
wisard_3,1429261502000,22.851913860258197,-3.053
wisard_3,1429261622000,22.813725162932442,-3.148
wisard_3,1429261802000,22.753899903605394,-3.099
wisard_3,1429261862000,22.69406747378703,-3.051
wisard_3,1429262102000,22.715703708290583,-3.073
wisard_3,1429262222000,22.655866698808477,-3.048
wisard_3,1429262402000,22.715703708290583,-2.786
wisard_3,1429262522000,22.715703708290583,-2.856
wisard_3,1429262582000,22.655866698808477,-2.88
wisard_3,1429262822000,22.775533544813324,-2.948
wisard_3,1429263362000,22.655866698808477,-2.945
wisard_3,1429263542000,22.715703708290583,-3.231
wisard_3,1429263662000,22.775533544813324,-3.159
wisard_3,1429263782000,22.775533544813324,-3.159
wisard_3,1429263902000,22.715703708290583,-3.23
wisard_3,1429263962000,22.655866698808477,-3.182
wisard_3,1429264082000,22.655866698808477,-3.135
wisard_3,1429264502000,22.655866698808477,-3.468
wisard_3,1429264682000,22.655866698808477,-3.753
wisard_3,1429264922000,22.59602251249432,-3.634
wisard_3,1429265042000,22.655866698808477,-3.801
wisard_3,1429265282000,22.59602251249432,-3.634
wisard_3,1429265342000,22.536171145467282,-3.61
wisard_3,1429265462000,22.536171145467282,-3.706
wisard_3,1429266002000,22.67750458960363,-4.086
wisard_3,1429266062000,22.55781422884664,-4.182
wisard_3,1429266182000,22.61766299887945,-4.277
wisard_3,1429266482000,22.61766299887945,-4.372
wisard_3,1429266722000,22.61766299887945,-4.634
wisard_3,1429266842000,22.61766299887945,-4.943
wisard_3,1429267022000,22.55781422884664,-4.872
wisard_3,1429267142000,22.51960301765538,-4.776
wisard_3,1429267382000,22.51960301765538,-4.8
wisard_3,1429267502000,22.459742476640372,-4.967
wisard_3,1429267802000,22.459742476640372,-5.871
wisard_3,1429268102000,22.459742476640372,-5.82
wisard_3,1429268462000,22.459742476640372,-6.246
wisard_3,1429268642000,22.51960301765538,-6.196
wisard_3,1429268942000,22.459742476640372,-6.979
wisard_3,1429269182000,22.399874746046216,-7.311
wisard_3,1429269422000,22.459742476640372,-7.307
wisard_3,1429269482000,22.399874746046216,-7.115
wisard_3,1429269662000,22.399874746046216,-6.756
wisard_3,1429270082000,22.399874746046216,-6.277
wisard_3,1429270262000,22.399874746046216,-6.3
wisard_3,1429270442000,22.459742476640372,-7.061
wisard_3,1429270622000,22.459742476640372,-8.06
wisard_3,1429270862000,22.399874746046216,-8.58
wisard_3,1429271042000,22.361651425051452,-8.58
wisard_3,1429271102000,22.301771906601395,-9.04
wisard_3,1429271342000,22.301771906601395,-9.3
wisard_3,1429271402000,22.18199126605307,-9.25
wisard_3,1429271582000,22.203649740051937,-8.39
wisard_3,1429271702000,22.203649740051937,-7.816
wisard_3,1429271822000,22.203649740051937,-7.622
wisard_3,1429271882000,22.143751216873003,-7.524
wisard_5,1429070582000,23.05429393468452,11.13
wisard_5,1429070762000,22.99449747904152,10.96
wisard_5,1429071062000,22.99449747904152,10.96
wisard_5,1429071482000,22.99449747904152,10.92
wisard_5,1429071602000,22.99449747904152,10.8
wisard_5,1429071722000,22.99449747904152,10.75
wisard_5,1429071962000,22.99449747904152,10.73
wisard_5,1429072502000,22.99449747904152,10.64
wisard_5,1429072682000,22.956319680089166,10.55
wisard_5,1429072802000,22.83669615792894,10.55
wisard_5,1429073222000,22.798506296798227,10.69
wisard_5,1429073342000,22.738679213664525,10.69
wisard_5,1429073522000,22.798506296798227,10.5
wisard_5,1429073642000,22.798506296798227,10.55
wisard_5,1429073762000,22.798506296798227,10.5
wisard_5,1429073822000,22.738679213664525,10.4
wisard_5,1429074122000,22.738679213664525,10.45
wisard_5,1429074484000,22.798506296798227,10.36
wisard_5,1429074722000,22.798506296798227,10.21
wisard_5,1429075142000,22.738679213664525,10.12
wisard_5,1429075382000,22.798506296798227,9.98
wisard_5,1429075742000,22.798506296798227,9.94
wisard_5,1429076042000,22.798506296798227,9.75
wisard_5,1429076162000,22.738679213664525,9.56
wisard_5,1429076282000,22.678844959056406,9.61
wisard_5,1429076402000,22.738679213664525,9.66
wisard_5,1429076702000,22.70048185351753,9.75
wisard_5,1429076762000,22.640643018616963,9.63
wisard_5,1429076882000,22.640643018616963,9.56
wisard_5,1429077002000,22.542587555756338,9.52
wisard_5,1429077482000,22.60243815282499,9.54
wisard_5,1429077722000,22.542587555756338,9.54
wisard_5,1429078022000,22.60243815282499,9.54
wisard_5,1429078262000,22.542587555756338,9.55
wisard_5,1429078442000,22.542587555756338,9.28
wisard_5,1429078502000,22.482729774503103,9.24
wisard_5,1429078802000,22.60243815282499,9.17
wisard_5,1429078982000,22.542587555756338,9.26
wisard_5,1429079882000,22.60243815282499,9.29
wisard_5,1429080002000,22.60243815282499,9.36
wisard_5,1429080182000,22.542587555756338,9.31
wisard_5,1429080302000,22.444512807994027,9.34
wisard_5,1429080662000,22.444512807994027,9.17
wisard_5,1429080722000,22.38464324774776,9.15
wisard_5,1429080962000,22.40629291093452,9.22
wisard_5,1429081322000,22.40629291093452,9.15
wisard_5,1429081502000,22.40629291093452,8.34
wisard_5,1429081562000,22.34641875818267,7.532
wisard_5,1429081682000,22.34641875818267,6.844
wisard_5,1429082042000,22.34641875818267,5.347
wisard_5,1429082162000,22.226648857809376,4.849
wisard_5,1429082282000,22.226648857809376,4.564
wisard_5,1429082402000,22.166753102333885,4.327
wisard_5,1429082522000,22.166753102333885,4.066
wisard_5,1429082582000,22.10685013808291,3.971
wisard_5,1429082762000,22.166753102333885,3.71
wisard_5,1429082822000,22.10685013808291,3.615
wisard_5,1429083182000,22.046939961109064,3.165
wisard_5,1429083242000,21.948767527367743,3.118
wisard_5,1429083482000,21.850575704056123,2.955
wisard_5,1429083722000,21.850575704056123,2.673
wisard_5,1429083842000,21.850575704056123,2.555
wisard_5,1429084022000,21.850575704056123,2.438
wisard_5,1429084082000,21.790634634975245,2.343
wisard_5,1429084262000,21.730686332207256,2.249
wisard_5,1429084442000,21.59416903129895,2.06
wisard_5,1429084562000,21.53419699712438,1.871
wisard_5,1429084622000,21.474217712105254,1.871
wisard_5,1429085102000,21.53419699712438,1.491
wisard_5,1429085342000,21.474217712105254,1.262
wisard_5,1429085462000,21.375931969143533,1.218
wisard_5,1429085642000,21.277626733729274,1.127
wisard_5,1429085822000,21.277626733729274,1.107
wisard_5,1429086124000,21.217616392687823,0.825
wisard_5,1429086244000,21.217616392687823,0.66
wisard_5,1429086364000,21.15759877942781,0.565
wisard_5,1429086842000,21.097573889873182,0.572
wisard_5,1429086962000,20.999213373299735,0.431
wisard_5,1429087082000,20.960882056773993,0.29
wisard_5,1429087142000,20.900833295595838,0.362
wisard_5,1429087262000,20.960882056773993,0.292
wisard_5,1429087684000,20.900833295595838,0.014
wisard_5,1429087864000,20.84077724059907,0.112
wisard_5,1429087982000,20.84077724059907,0.067
wisard_5,1429088162000,20.742365624598275,-0.194
wisard_5,1429088222000,20.643934400180644,-0.241
wisard_5,1429088282000,20.583847104403564,-0.264
wisard_5,1429088524000,20.583847104403564,-0.12
wisard_5,1429088644000,20.562117737522946,-0.287
wisard_5,1429088764000,20.66056527146785,-0.31
wisard_5,1429088824000,20.540387413891867,-0.358
wisard_5,1429088884000,20.420180281694087,-0.381
wisard_5,1429088942000,20.321684761815025,-0.357
wisard_5,1429089002000,20.283300807495795,-0.452
wisard_5,1429089302000,20.343424723192985,-0.5
wisard_5,1429089362000,20.3050424619947,-0.452
wisard_5,1429089482000,20.26665721137725,-0.547
wisard_5,1429089662000,20.26665721137725,-0.452
wisard_5,1429089782000,20.26665721137725,-0.547
wisard_5,1429089842000,20.20652392765153,-0.547
